Nom_Hotel,Adresse,Site_Web,Domaine,LinkedIn_Company,Source_LinkedIn,Email_Trouve,Type_Email,Nom_Associe
Douro Marina Hotel & SPA,Rua de Vila Nazaré 140 Caldas de Aregos 4660-013 Miomães Portugal,http://douromarinahotel.com/,douromarinahotel.com,,,geral@douromarinahotel.com,Nominatif,Resende Portugal
Grapple Hotel & Spa,Rua da Sainça nº 357 5140-080 Carrazeda de Ansiães Portugal,http://www.grapplehotel.pt/,grapplehotel.pt,,,,,
Hotel Monte Rio Aguieira,R. Várzea 16 3450-011 Almaça Portugal,http://aguieira.hotelmonterio.com.pt/contactos,aguieira.hotelmonterio.com.pt,,,,,
Hotel de Arganil,Av. Forças Armadas H 3300-011 Arganil Portugal,http://www.arganil.pt/,arganil.pt,,,jf.arganil@arganil.pt,Nominatif,Procedimento Concursal
Miravillas Hotel,Aldeamento Miravillas R. das Rosas B55 3070-746 Coimbra Portugal,https://www.miravillas.pt/,miravillas.pt,,,,,
Hotel Quinta da Lagoa,Quinta da Lagoa 3070-150 Mira Portugal,http://www.hotelquintadalagoa.pt/,hotelquintadalagoa.pt,,,,,
Maçarico Beach Hotel,nº Portugal R. Raúl Brandão 17 3070-815 Praia de Mira Portugal,http://www.macaricobeachhotel.com/,macaricobeachhotel.com,,,,,
Garça Real Hotel & SPA,Rua Principal da Coutada nº415 Estrada N111 3140-166 Coimbra Portugal,https://sites.google.com/view/garca-real-hotel-spa/,sites.google.com,,,,,
Vitória Stone Hotel,R. Diana de Liz 5 7005-413 Évora Portugal,http://www.vitoriastonehotel.com/,vitoriastonehotel.com,,,info@vitoriastonehotel.com,Générique,
Hotel Vila Galé Évora,Avenida Túlio Espanca 7005-840 Évora Portugal,https://www.vilagale.com/pt-pt/hoteis-portugal/hoteis-alentejo/vila-gale-evora/,vilagale.com,,,,,
The Lince Ecorkhotel Évora,Quinta da Deserta e Malina 7000-804 Évora Portugal,http://www.thelincehotels.com/ecorkhotel,thelincehotels.com,https://www.linkedin.com/company/thelincehotelsresorts,Site propre (page d'accueil),centralreservas@thelincehotels.com,Nominatif,
Évora Hotel,Avenida Túlio Espanca Apart. 93 7002-502 Évora Portugal,http://www.evorahotel.pt/,evorahotel.pt,,,reservas@evorahotel.pt,Nominatif,
Évora Olive Hotel,R. de Eborim 18 7000-649 Évora Portugal,https://www.artsoulgroup.com/evoraolivehotel?utm_source=MyBusiness&utm_medium=botao&utm_campaign=websiteolive,artsoulgroup.com,https://www.linkedin.com/company/art-and-soul-group,Site propre (page d'accueil),reservas@artsoulgroup.com,Nominatif,
Hotel Lusitano,R. Gil Vicente 4 2150-193 Golegã Portugal,http://www.hotellusitano.com/,hotellusitano.com,,,info@hotellusitano.com,Générique,Rua Gil
Aires da Serra Hotel,Av. dos Negréus N70 2350-523 Torres Novas Portugal,http://airesdaserrahotel.com/,airesdaserrahotel.com,https://www.linkedin.com/company/hotel-aires-da-serra,Site propre (page d'accueil),,,
Hotel Torres Novas,Praça 5 de Outubro 5 2350-418 Torres Novas Portugal,https://www.hoteltorresnovas.pt/,hoteltorresnovas.pt,,,geral@hoteltorresnovas.pt,Nominatif,
Hotel Alba,Alameda da Índia 8900-332 Monte Gordo Portugal,http://www.hotelalba.pt/,hotelalba.pt,,,,,
Hotel Navegadores,Av. da Catalunha S/N 8900-468 Monte Gordo Portugal,https://www.hotelnavegadores.com/?utm_medium=organic&utm_source=google&utm_campaign=google-my-business&utm_term=google-local,hotelnavegadores.com,,,reservas@hotelnavegadores.pt,Nominatif,
Hotel-Apartamentos Dunamar,Av. Infante Dom Henrique 8900-413 Monte Gordo Portugal,https://hoteldunamar.backhotelite.com/pt/,hoteldunamar.backhotelite.com,,,,,
Alcazar Hotel & Spa,R. de Ceuta 9 8900-435 Monte Gordo Portugal,https://www.hotelalcazaralgarve.com//?partner=5732&utm_source=google&utm_medium=gmb&utm_campaign=web_link,hotelalcazaralgarve.com,,,,,
Montebelo Viseu Congress Hotel,Urbanização Q.ta do Bosque 3510-020 Viseu Portugal,http://www.montebelohotels.com/,montebelohotels.com,https://www.linkedin.com/company/montebelo-hotels-,Site propre (page d'accueil),reservasmontebelo@montebelohotels.com,Nominatif,
Hotel Grão Vasco,R. Gaspar Barreiros 3510-032 Viseu Portugal,http://www.hotelgraovasco.pt/,hotelgraovasco.pt,,,geral@hotelgraovasco.pt,Nominatif,
Hotel Do Parque - Health Club & Spa,Termas de S. Pedro do Sul Rua do Serrado 3660-692 Várzea Portugal,http://hoteldoparque.pt/,hoteldoparque.pt,,,,,
Hotel Solar da Capela,R. Cimo da Vila 86 3660-692 São Pedro do Sul Portugal,http://www.hotelsolardacapela.pt/,hotelsolardacapela.pt,,,,,
Hotel Vouga,Termas De R. Principal Termas de São Pedro do Sul 3660-692 São Pedro do Sul Portugal,http://www.hotelvouga.com/,hotelvouga.com,,,info@hotelvouga.com,Générique,Pedro Do
Ouro Hotel,Antigo Campo da Feira – E.N. 3 – Km 10 2050-306 Azambuja Portugal,https://ourohotel.pages.dev/,ourohotel.pages.dev,,,,,
Haven Nature Hotel & Villas,Estr. da Boutaca 2440-020 Batalha Portugal,https://havennaturehotel.com/,havennaturehotel.com,,,info@havennaturehotel.com,Générique,Haven Nature
Hotel O Gato & SPA,EN 2 7900-371 Odivelas Portugal,http://www.hotelogato.com/,hotelogato.com,,,,,
Sobreiras - Alentejo Country Hotel,Caixa Postal 3143 Mosqueirão 7570-336 Grândola Portugal,http://sobreiras.pt/,sobreiras.pt,,,info@sobreiras.pt,Générique,
Serpa Hotel,R. do Parque de Campismo 7830-303 Serpa Portugal,http://serpahotel.pt/,serpahotel.pt,,,reservas@serpahotel.pt,Nominatif,
Hotel Museu,R. Dr. Afonso Costa 112 7750-352 Mértola Portugal,https://www.hotelmuseu.com/,hotelmuseu.com,,,info@hotelmuseu.com,Générique,Hotel Museu
Hotel Beira Rio,R. Dr. Afonso Costa 108 7750-352 Mértola Portugal,https://www.beirario.pt/,beirario.pt,,,,,
Alegre Hotel Bussaco,Emidio Navarro nr2 R. Eng. Ernesto Navarro 3050 3050-224 Luso Portugal,http://www.alegrehotels.com/,alegrehotels.com,,,,,
Hotel Termas da Curia,3780-541 Tamengos Portugal,http://www.termasdacuria.com/,termasdacuria.com,,,,,
Vale d'El Rei Hotel & Villas,Vale d´el Rei 8400-421 Lagoa Portugal,https://www.valedelrei.com/?partner=11576&utm_source=google&utm_medium=organic&utm_campaign=MyBusiness,valedelrei.com,,,booking@valedelrei.com,Générique,
Água Hotels Riverside,Quinta das Marinhas Rua Alberto Boto dos Santos n 7 8400-655 Parchal Portugal,http://www.aguahotels.pt/index.php/pt/hoteis-builder/riverside,aguahotels.pt,,,,,
Casa Bela Moura Boutique Hotel & Wine,Estrada de Porches M 530 1 8400-450 Porches Portugal,http://www.casabelamoura.com/,casabelamoura.com,,,info@casabelamoura.com,Générique,Casa Bela
EPIC SANA Algarve Hotel,Pinhal do Concelho Praia da Falésia 8200-593 Albufeira Portugal,https://www.sanahotels.com/hotel/epic-sana-algarve/,sanahotels.com,https://www.linkedin.com/company/sana-hotels,Site propre (page d'accueil),cristina.rosa@sanahotels.com,Nominatif,
Octant Hotels Ponta Delgada,Av. Dr. João Bosco Mota Amaral 4 9500-771 Ponta Delgada Portugal,http://www.pontadelgada.octanthotels.com/,pontadelgada.octanthotels.com,,,,,
NEAT Hotel Avenida,R. Dr. José Bruno Tavares Carreiro 9500-119 Ponta Delgada Portugal,https://www.bensaudehotels.com/neathotelavenida/?utm_source=google-my-business&utm_medium=organic&utm_campaign=neat_gmb,bensaudehotels.com,https://www.linkedin.com/company/bensaudehotels,Site propre (page d'accueil),sales@bensaudehotels.pt,Générique,
Caloura Hotel Resort,Rua do Jubileu 27 9560-206 Água de Pau Portugal,https://www.bensaudehotels.com/calourahotelresort/?utm_source=google-my-business&utm_medium=organic&utm_campaign=hcl_gmb,bensaudehotels.com,https://www.linkedin.com/company/bensaudehotels,Site propre (page d'accueil),sales@bensaudehotels.pt,Générique,
Grand Hotel Açores Atlântico,Av. Infante Dom Henrique 113 9500-150 Ponta Delgada Portugal,https://www.bensaudehotels.com/grandhotelacoresatlantico/?utm_source=google-my-business&utm_medium=organic&utm_campaign=ghaa_gmb,bensaudehotels.com,https://www.linkedin.com/company/bensaudehotels,Site propre (page d'accueil),sales@bensaudehotels.pt,Générique,
Sweet Atlantic Hotel & Spa,Av. 25 de Abril 21 3080-086 Figueira da Foz Portugal,https://www.sweethotels.pt/,sweethotels.pt,,,atlantic@sweethotels.pt,Nominatif,
Hotel Atlântida Sol,Av. Dom João II 3080-378 Buarcos Figueira da Foz Portugal,http://www.atlantida-sol.com/,atlantida-sol.com,,,,,
Quinta d'Anta - Hotel Rural,Quinta d'Anta R. Poe. João Lemos 32 3090-466 Portugal,https://quintadanta.pt/,quintadanta.pt,,,%20%20hotel@quintadanta.pt,Nominatif,
Hotel Rural Quinta da Geia,Largo do Terreiro do Fundo do Lugar 3400-214 Aldeia das Dez Portugal,https://www.quintadageia.com/,quintadageia.com,,,info@quintadageia.com,Générique,
Penafiel Park Hotel & Spa,R. Província de Pontevedra s/n 4560-232 Penafiel Portugal,https://www.penafielparkhotelspa.com/,penafielparkhotelspa.com,,,reservas@penafielparkhotelspa.com,Nominatif,
Mar e Sol Hotel Spa,Av. da Liberdade 1 S. Pedro de Moel 2430-501 Marinha Grande Portugal,http://www.hotelmaresol.com/,hotelmaresol.com,,,reservas@hotelmaresol.com,Nominatif,São Pedro
Hotel Cristal Marinha,Rua de Leiria 112-114 Marinha Grande 2430-091 Portugal,https://www.hoteiscristal.pt/cristal-marinha/,hoteiscristal.pt,,,,,
Hotel Cristal Vieira Praia & SPA,Av. Marginal Praia da Vieira 2430-696 Vieira de Leiria Portugal,https://www.hoteiscristal.pt/en/cristal-vieira-praia/,hoteiscristal.pt,,,,,
Hotel Aquafalls,Avenida de São Miguel 1677 4850-053 Caniçada Portugal,https://aquafalls.pt/,aquafalls.pt,,,info@aquafalls.pt,Générique,
Amoure Hotel,Av. da Câmara 22 4730-304 Portugal,http://www.amourehotel.com/,amourehotel.com,,,events@amourehotel.com,Nominatif,
Ribeira Collection Hotel by Piamonte Hotels,R. dos Milagres 4970-592 Arcos de Valdevez Portugal,https://ribeiracollectionhotel.com/,ribeiracollectionhotel.com,https://www.linkedin.com/company/piamontehotels,Site propre (page d'accueil),,,
Tempus Hotel & Spa,Rua de Oleiros nº 1190 4980-521 Portugal,http://www.hoteltempus.com/,hoteltempus.com,,,,,
Beleza Serra Guide Hotel,Avenida de Bairro 576 4845-065 Geres Portugal,http://www.belezaserraguidehotel.com/,belezaserraguidehotel.com,,,,,
Adelaide Hotel,Rua de Arnassó 45 4845-063 Portugal,http://www.adelaidehotel.pt/,adelaidehotel.pt,,,,,
Hotel S. Bento Da Porta Aberta,Av. de São Bento da Porta Aberta 2993 4845-028 Braga Portugal,http://hotel.sbento.pt/,hotel.sbento.pt,,,,,
Hotel Apartamentos Gerês Ribeiro,Av. Manuel Francisco da Costa 47 4845-067 Gerês Portugal,https://www.ehgeres.pt/,ehgeres.pt,,,hoteisgeres@ehgeres.pt,Nominatif,
In Gold Hotel & Spa,R. Manuel de Sousa Carneiro 25 3750-160 Águeda Portugal,https://www.ingoldhotel.pt/,ingoldhotel.pt,https://www.linkedin.com/company/ingoldhotel,Site propre (page d'accueil),rececao@ingoldhotel.pt,Nominatif,
Pena D'Água Boutique Hotel & Villas,R. de São Francisco Álvares 6200-104 Covilhã Portugal,https://www.penadagua.com/,penadagua.com,,,info@penadagua.com,Générique,Portugal Reservas
Puralã - Wool Valley Hotel & SPA,Alameda Pêro da Covilhã 6200-507 Covilhã Portugal,http://www.hotelpurala.pt/,hotelpurala.pt,,,,,
Alambique Hotel Resort & Spa,R. Cidade da Covilhã 88 6230-463 Fundão Portugal,http://www.hotelalambique.com/,hotelalambique.com,,,,,
Hotel Covilha Dona Maria Affiliated by Meliá,Alameda Pêro da Covilhã 6200-507 Covilhã Portugal,https://www.melia.com/pt/hoteis/portugal/covilha/hotel-covilha-dona-maria-by-melia?utm_campaign=google&utm_content=5661&utm_medium=organic&utm_source=directories,melia.com,,,,,
Covilha Parque Hotel Business & Family,Av. Frei Heitor Pinto Bloco A 6201-909 Covilhã Portugal,http://www.sporthotel.pt/,sporthotel.pt,,,,,
Quintinha São João Hotel & Spa,Madeira Levada de S. João 4 9000-191 Funchal Portugal,https://www.quintinhasaojoao.com/,quintinhasaojoao.com,,,info@quintinhasaojoao.com,Générique,
Hotel São Pedro,Avenida Reinaldo Noronha 24 4540-105 Arouca Portugal,http://www.hotelspedro.com/,hotelspedro.com,,,info@hotelspedro.com,Générique,
Hotel Rural da Freita,4540-013 Portugal,http://hotelruraldafreita.pt/,hotelruraldafreita.pt,,,geral@hotelruraldafreita.pt,Nominatif,Bem Vindo
Convento da Sertã Hotel,R. do Convento 12 6100-597 Sertã Portugal,https://conventodasertahotel.pt/,conventodasertahotel.pt,,,,,
Hotel dos Templários,Largo Cândido dos Reis 1 2300-326 Tomar Portugal,http://www.hoteldostemplarios.com/,hoteldostemplarios.com,,,geral@hoteldostemplarios.pt,Nominatif,
Hotel d'Alcoutim,Av. de Espanha s/n 8970-052 Alcoutim Portugal,https://www.hoteldalcoutim.com/,hoteldalcoutim.com,,,info@hoteldalcoutim.com,Générique,
Vila Foz Hotel & Spa,Av. de Montevideu 236 4150-516 Porto Portugal,http://www.vilafozhotel.pt/,vilafozhotel.pt,https://www.linkedin.com/company/vila-foz-hotel-spa,Site propre (page d'accueil),vilafoz@vilafozhotel.pt,Nominatif,
Montebelo Mosteiro de Alcobaça Historic Hotel,R. Silvério Raposo 2 2460-075 Alcobaça Portugal,https://montebelohotels.com/montebelo-mosteiro-de-alcobaca-historic-hotel/pt/home,montebelohotels.com,https://www.linkedin.com/company/montebelo-hotels-,Site propre (page d'accueil),reservasmontebelo@montebelohotels.com,Nominatif,
Vale d’Azenha Hotel & Residences,R. da Barrada 39 2460-342 Alcobaça Portugal,https://www.hotelvaledazenha.com/?utm_medium=organic&utm_source=google&utm_campaign=google-my-business&utm_term=google-local,hotelvaledazenha.com,,,reservations@hotelvaledazenha.com,Générique,As Minhas
Hotel Caravelas,Rua Conselheiro Terra Pinheiro 3 Carmo 9950-329 Madalena Portugal,http://www.oceanohoteis.com/,oceanohoteis.com,,,,,
Madalena by The Beautique Hotels,R. da Madalena 271 1100-320 Lisboa Portugal,https://www.thebeautiquehotels.com/pt/madalena/,thebeautiquehotels.com,,,madalena@thebeautiquehotels.com,Nominatif,
Benavente Vila Hotel,Praça da República 39-40 2130-037 Benavente Portugal,http://www.benaventevilahotel.pt/,benaventevilahotel.pt,https://www.linkedin.com/company/52082871,Site propre (page d'accueil),reservas@benaventevilahotel.pt,Nominatif,
Hotel da Montanha,Rua Nossa Srª da Confiança Nº 1200 6100-532 Portugal,https://www.hoteldamontanha.com/,hoteldamontanha.com,,,geral@hoteldamontanha.com,Nominatif,
Bonjardim Boutique Hotel,Portela do Mondego 6100-459 Nesperal Portugal,http://www.bonjardim.eu/,bonjardim.eu,,,info@bonjardim.com,Générique,
HD - Duecitânia Design Hotel,Duecitânia Design Hotel Pte. do Espinhal 3230-292 Penela Portugal,http://www.duecitania.pt/,duecitania.pt,,,reservas@duecitania.pt,Nominatif,Design Hotel
Templo Hotel & Spa,Bom Jesus do Monte 4715-056 Braga Portugal,https://www.hoteisbomjesus.pt/hotel-templo-hotel-spa-em-braga/,hoteisbomjesus.pt,,,,,
Hotel Vila Galé Collection Braga,Largo Carlos Amarante 150 4700-308 Braga Portugal,https://www.vilagale.com/pt-pt/hoteis-portugal/hoteis-porto-e-norte/vila-gale-collection-braga/,vilagale.com,,,,,
Hotel da Fábrica,EN 232 6260-162 Manteigas Portugal,http://www.hoteldafabrica.com/,hoteldafabrica.com,,,,,
Hotel Vila Galé Serra da Estrela,Fonte Santa 6260-013 Manteigas Portugal,https://www.vilagale.com/pt-pt/hoteis-portugal/hoteis-centro/vila-gale-collection-serra-da-estrela/,vilagale.com,,,,,
Belmonte Sinai Hotel,Largo de São Sebastião 6250-086 Belmonte Portugal,https://belmontesinaihotel.com/,belmontesinaihotel.com,,,,,
Troia Design Hotel,Marina de Tróia Tróia 7570-789 Portugal,https://www.troiadesignhotel.com/,troiadesignhotel.com,,,,,
Montado Hotel & Golf Resort,Urbanização do Campo de Golfe do Montado Lote 1 2950-051 Palmela Portugal,http://www.montadoresort.com/,montadoresort.com,,,info@montadoresort.com,Générique,
Hotel Casa Palmela,Quinta do Esteval N10 km 33.5 2900-725 Setúbal Portugal,https://hotelcasapalmela.pt/,hotelcasapalmela.pt,,,,,
B&B HOTEL Lisboa Montijo,Av. Dom Afonso Henriques 34 2870-154 Montijo Portugal,https://www.hotel-bb.com/es/hotel/lisboa-montijo?utm_source=googlemaps&utm_medium=fichehotel&utm_campaign=lisboamontijo,hotel-bb.com,https://www.linkedin.com/company/bb-hotels-group,Site propre (page d'accueil),,,
TRYP by Wyndham Montijo Parque Hotel,Av. João Xxiii 193 2870-159 Montijo Portugal,https://www.wyndhamhotels.com/tryp/montijo-portugal/tryp-montijo-parque-hotel/overview?CID=LC:v6v3hkulmqj2jri:43992&iata=00093796,wyndhamhotels.com,,,,,
Hotel Rural Quinta da Conchada,Quinta da Conchada 3360-316 Travanca do Mondego Portugal,http://quintadaconchada.com/,quintadaconchada.com,,,geral@quintadaconchada.com,Nominatif,Rio Mondego
Lam Hotel Estarreja,R. Marques Rodrigues N36 3860-404 Estarreja Portugal,https://www.flagworldhotels.com/estarreja?utm_medium=organic&utm_source=google&utm_campaign=google-my-business&utm_term=google-local&utm_id=flagworld-estareja,flagworldhotels.com,,,,,
Santarém Hotel,Av. Me. Andaluz S/N 2000-210 Santarém Portugal,https://verdihotels.com/santarem/pt/,verdihotels.com,,,,,
Hotel Cascais Miragem Health & Spa,Av. Marginal 8554 2754-536 Cascais Portugal,https://www.cascaismirage.com/,cascaismirage.com,,,,,
Onyria Quinta da Marinha Hotel,R. Palmeiras 247 2750-005 Cascais Portugal,http://www.quintadamarinha.com/,quintadamarinha.com,https://www.linkedin.com/company/onyria-golf-resorts,Site propre (page d'accueil),,,
Hotel Vila Galé Estoril,Av. Marginal 49 2766-901 Estoril Portugal,https://www.vilagale.com/pt-pt/hoteis-portugal/hoteis-costa-de-lisboa/vila-gale-estoril/,vilagale.com,,,,,
Carcavelos Beach Hotel,R. Gurué 16 2775-581 Carcavelos Portugal,https://www.almeidahotels.pt/en/hotel-carcavelos-in-lisbon/?partner=8087utm_source=google&utm_medium=organic&utm_campaign=MyBusiness&utm,almeidahotels.pt,,,tmetropole@almeidahotels.pt,Nominatif,
Longevity Senses - Cascais Boutique Hotel & Clinic,Avenida Nossa Senhora do Cabo 1316 2750-374 Cascais Portugal,http://longevitycascais.com/,longevitycascais.com,,,,,
Estoril Vintage Hotel,R. Alfredo da Silva 61 2765-393 Estoril Portugal,https://www.estorilvintage.com/,estorilvintage.com,,,estorilvintage@estorilvintage.com,Nominatif,
Riviera Hotel,R. Bartolomeu Dias 148 2775-551 Carcavelos Portugal,https://www.rivierahotel.pt/,rivierahotel.pt,,,reservas@rivierahotel.pt,Nominatif,
Evolution Cascais-Estoril Hotel,Av. Marginal 7034 2765-587 Estoril Portugal,https://www.sanahotels.com/hotel/evolution-cascais-estoril/,sanahotels.com,https://www.linkedin.com/company/sana-hotels,Site propre (page d'accueil),cristina.rosa@sanahotels.com,Nominatif,
Hotel Lagoas Park,R. Encosta das Lagoas 2 2740-245 Porto Salvo Portugal,https://www.tdhotels.com/portugal/hoteis-oeiras/lagoas-park-hotel,tdhotels.com,,,,,
Hotel Vila Galé Cascais,Rua Frei Nicolau de Oliveira 80 Parque da Gandarinha 2750-641 Cascais Portugal,https://www.vilagale.com/pt-pt/hoteis-portugal/hoteis-costa-de-lisboa/vila-gale-cascais/,vilagale.com,,,,,
Hotel Inglaterra Estoril,R. do Porto 1 2765-271 Estoril Portugal,https://www.hotelinglaterraestoril.com.pt/,hotelinglaterraestoril.com.pt,,,,,
Hotel Apolo,Avenida Dos Bombeiros Portugueses S/N 8900-209 Vila Real de Santo António Portugal,http://www.apolo-hotel.com/,apolo-hotel.com,,,hotelapolo@apolo-hotel.com,Nominatif,
Hotel Pico Terramar & SPA,R. Dr. Manuel de Arriaga Areia Larga 9950-302 Madalena Portugal,https://www.picoterramar.com/,picoterramar.com,,,,,
Terceira Mar Hotel | Angra do Heroísmo - Terceira,Portões de São Pedro nº 1 9700-097 Angra do Heroísmo Portugal,https://www.bensaudehotels.com/terceiramarhotel/?utm_source=google-my-business&utm_medium=organic&utm_campaign=tmh_gmb,bensaudehotels.com,https://www.linkedin.com/company/bensaudehotels,Site propre (page d'accueil),sales@bensaudehotels.pt,Générique,
Pure Formosa Concept Hotel,Av. da República 34 8700-310 Olhão Portugal,https://www.pureformosa.com/?utm_medium=organic&utm_source=google&utm_campaign=google-my-business&utm_term=google-local,pureformosa.com,,,geral@pureformosa.com,Nominatif,
Hotel Cidade de Olhão,R. Gen. Humberto Delgado 33 8700-473 Olhão Portugal,https://hotelcidadedeolhao.com/,hotelcidadedeolhao.com,,,geral@hotelcidadedeolhao.com,Nominatif,Rua General
Boutique Casa Rosa Villa Hotel,Av. da República 27 8700-308 Olhão Portugal,http://www.casarosavillaolhao.com/,casarosavillaolhao.com,,,,,
Hotel Rali Viana,Av. D Afonso III 180 4900-477 Viana do Castelo Portugal,http://hotelraliviana.com/,hotelraliviana.com,,,reservas@hotelraliviana.com,Nominatif,Avenida Afonso
Hotel FeelViana,Rua Brás de Abreu Soares 222 Cabedelo 4935-159 Viana do Castelo Portugal,http://www.feelviana.com/,feelviana.com,,,info@feelviana.com,Générique,Rua Brás
Hotel Flôr de Sal,Av. de Cabo Verde 100 4900-568 Viana do Castelo Portugal,https://www.editoryhotels.com/flor-de-sal-by-the-editory/,editoryhotels.com,https://www.linkedin.com/company/editoryhotels,Site propre (page contact/équipe),,,
Hotel Porta do Sol,Av. Dr. Dantas Carneiro 128 4910-104 Caminha Portugal,http://www.hotelportadosol.com/,hotelportadosol.com,,,,,
Hotel Vila d'Óbidos,Quinta Santo Antão Estrada Nossa Senhora da Luz 2510-192 Óbidos Portugal,http://www.hotelviladobidos.pt/,hotelviladobidos.pt,,,geral@hotelviladobidos.pt,Nominatif,
Hotel Comendador,Largo Comendador João Ferreira dos Santos 2540-033 Bombarral Portugal,https://www.hotelcomendador.com/,hotelcomendador.com,,,geral@hotelcomendador.com,Nominatif,Hotel Comendador
Hotel Quinta da Serra,Estrada do Chote 4 Jardim da Serra 9325-140 Câmara de Lobos Portugal,http://www.hotelquintadaserra.com/,hotelquintadaserra.com,,,,,
Hotel Vila Galé Santa Cruz,R. De São Fernando 5 9100-173 Santa Cruz Portugal,https://www.vilagale.com/pt-pt/hoteis-portugal/hoteis-madeira/vila-gale-santa-cruz/,vilagale.com,,,,,
Hotel PortoBay Serra Golf,Sítio dos Casais Próximos 9100-255 Portugal,https://www.portobay.com/en/hotels/madeira-hotels/portobay-serra-golf/,portobay.com,https://www.linkedin.com/company/porto-bay-hotels-resorts,Site propre (page d'accueil),edenmar@portobay.pt,Nominatif,
Hotel Quinta do Furão,Estrada da Quinta do Furão Nº6 9230-082 Santana Portugal,http://www.quintadofurao.com/,quintadofurao.com,,,sonianobrega@quintadofurao.com,Nominatif,
Monte Mar Palace Hotel,Sítio do Montado 9240-104 Ponta Delgada Portugal,https://www.montemarpalace.com/,montemarpalace.com,,,recepcao@montemarpalace.com,Nominatif,Ponta Delgada
Santana Hotel & Spa,Monte Santana 4480-188 Azurara Portugal,http://www.santanahotel.pt/,santanahotel.pt,,,geral@santanahotel.pt,Nominatif,
Hotel Porto Santo & Spa,Campo de Baixo 9400-015 Porto Santo Portugal,http://www.hotelportosanto.com/,hotelportosanto.com,,,reservas@hotelportosanto.com,Nominatif,Porto Santo
VidaMar Resort Hotel Madeira,Estrada Monumental 175 177 São Martinho 9000-100 Funchal Portugal,https://madeira.vidamarresorts.com/,madeira.vidamarresorts.com,https://www.linkedin.com/company/grupo-pbh,Site propre (page d'accueil),bookings@madeira.vdm.pt,Nominatif,
Basto Vila Hotel,Cabeceiras de Basto Portugal,https://sites.google.com/view/basto-vila-hotel/,sites.google.com,,,,,
Água Hotels Mondim de Basto,Monte da Paradela S/N 4880 Mondim de Basto Portugal,https://www.aguahotels.pt/en/mondim-de-basto/,aguahotels.pt,,,,,
Mondim Hotel & Spa,161 Av. da Igreja 19 Mondim de Basto Portugal,http://www.mondimalespa.pt/,mondimalespa.pt,,,,,
Lam Hotel Celorico de Basto,R. dos Combatentes do Ultramar 100 293 4890-293 Celorico de Basto Portugal,https://www.flagworldhotels.com/celorico?utm_medium=organic&utm_source=google&utm_campaign=google-my-business&utm_term=google-local&utm_id=flagworld-celorico,flagworldhotels.com,,,,,
Boticas Hotel Art & Spa,Junto à C.M R. Gomes Monteiro 5 5460-300 Boticas Portugal,http://www.boticashotel.com/,boticashotel.com,https://www.linkedin.com/company/boticas-hotel-art-spa,Site propre (page d'accueil),reservas@boticashotel.com,Nominatif,
Octant Hotels Douro,EN 222 R. Vista Alegre Km 41 4550-631 Raiva Portugal,http://www.douro.octanthotels.com/,douro.octanthotels.com,,,,,
Hotel Flower Residence,R. Sá Carneiro-Amaro da Costa 44 4550-120 Castelo de Paiva Portugal,https://flowerresidence.com/,flowerresidence.com,,,,,
Hotel Freixo Douro Superior,Avenida de Espanha s/n 5180-104 Freixo de Espada À Cinta Portugal,https://www.hotelfreixo.pt/?partner=7967utm_source=google&utm_medium=organic&utm_campaign=MyBusiness&utm,hotelfreixo.pt,,,,,
Hotel Quinta da Cruz,R. da Cruz 477 4605-359 Vila Meã Portugal,http://www.hotelquintadacruz.pt/,hotelquintadacruz.pt,,,info@hotelquintadacruz.pt,Générique,
Hotel Star inn Peniche,Av. da Praia 2520-206 Peniche Portugal,https://www.hotelstarinn.com/peniche/?lang=pt-pt,hotelstarinn.com,https://www.linkedin.com/company/hoti-hoteis,Site propre (page d'accueil),res.sil@hotelstarinn.com,Nominatif,
Hotel MH Peniche,Av. Monsenhor Bastos 2520-206 Peniche Portugal,http://www.mh-hotels.pt/,mh-hotels.pt,https://www.linkedin.com/company/mh-hotels,Site propre (page d'accueil),reservas.mhatlanticogolfe@mh-hotels.pt,Nominatif,
Hotel MH Atlântico,Av. do Golfe 2525-150 Atouguia da Baleia Portugal,https://www.mh-hotels.pt/,mh-hotels.pt,https://www.linkedin.com/company/mh-hotels,Site propre (page d'accueil),reservas.mhatlanticogolfe@mh-hotels.pt,Nominatif,
Hotel Pinhalmar,Hotel Pinhal Mar Estr. Marginal Sul 2520-227 Peniche Portugal,https://www.pinhalmar.com/,pinhalmar.com,,,info@hotelpinhalmar.com\,Générique,Hotel Pinhalmar
Hotel Rural Maria da Fonte,Quinta do Fundão 4830-065 Póvoa de Lanhoso Portugal,http://www.mariadafonte.com/pt/?partner=8694utm_source=google&utm_medium=organic&utm_campaign=MyBusiness&utm,mariadafonte.com,,,,,
Hotel Bem Estar,Av. Coelho da Gama 11 3200-200 Lousã Portugal,https://sites.google.com/view/hotel-bem-estar/,sites.google.com,,,,,
Hotel Santa Margarida,Torna 6160-498 Portugal,https://hotelsantamargarida.com/,hotelsantamargarida.com,,,geral@hotelsantamargarida.pt,Nominatif,Castelo Branco
Hotel Cristal Caldas,R. Antonio Sergio 31 2500-130 Caldas da Rainha Portugal,https://www.hoteiscristal.pt/en/cristal-caldas/,hoteiscristal.pt,,,,,
